id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
46769428,Ca' Rella SAN MARCO @200 meters - SANITIZED,141282928,Thomas,Isole,Castello,45.43657,12.34228,Entire home/apt,88,1,7,2021-10-08,1.64,6,270,7,
46845130,Ca' MAZZEGA Residence on the Canal - FORNACE apt.,1567140,Elodie,Isole,Murano,45.45685,12.35167,Entire home/apt,85,1,2,2021-10-30,0.59,7,330,2,
46897888,Ca' Ottantanove,378865487,Francesco Paolo,Terraferma,Piave 1860,45.4897,12.22776,Entire home/apt,200,2,6,2021-10-25,1.34,1,355,6,
47000870,C&C Biennale Apartment 1882,254297897,Claudia,Isole,Castello,45.432789,12.355199,Entire home/apt,87,3,35,2021-08-26,5.22,1,343,35,M02704211650
47017094,Ca' de Venezia,16092821,Marco,Isole,Castello,45.43524,12.34712,Entire home/apt,229,7,0,,,1,0,0,
47025541,Luxury Apartment 5 min from San Marco,15657408,Tatiana,Isole,Castello,45.4368,12.34623,Entire home/apt,114,2,0,,,1,178,0,IP0270426466
47114343,Casa di Silvia & Daniele (L.T M02704211540),5618111,Easy Suite Venezia,Isole,Giudecca,45.42396,12.32635,Entire home/apt,113,1,10,2021-10-28,2.29,60,138,10,
47177475,San Barnaba on the Canal,259556624,Hero,Isole,Dorsoduro,45.43421,12.32689,Entire home/apt,98,2,6,2021-11-30,0.64,1,316,6,
47303256,27@Rialto boutique apt. 300mt to Rialto bridge,21001069,Lucia&Nicola,Isole,Cannaregio,45.44048,12.33425,Entire home/apt,160,2,0,,,2,3,0,
47437059,La Corte dei Cuoridoro 1,669047,Views On Venice,Isole,San Marco,45.43563,12.33373,Entire home/apt,264,1,1,2021-10-31,0.83,82,353,1,M02704211569
47437060,La Corte dei Cuoridoro 2,669047,Views On Venice,Isole,San Marco,45.4357,12.33436,Entire home/apt,426,1,7,2021-09-28,1.75,82,330,7,M02704211568
47465940,Beautiful apartment near the sea and Venice,383150700,Enrico,Isole,Lido,45.41786,12.37791,Entire home/apt,110,6,4,2021-09-09,0.72,1,231,4,
47502989,Deluxe room with Jacuzzi in Venice,25496626,Bertoli,Isole,San Polo,45.43939,12.33291,Private room,270,2,1,2021-11-14,1,7,328,1,
47503074,Saint Mark Attic,136039108,Giulia,Isole,Castello,45.43502,12.34096,Entire home/apt,76,1,26,2021-10-18,4.79,1,170,26,M0270428476
47557054,Luxury Apartment Palazzo Nani 1 with Garden,383897191,Luxury Apartments,Isole,Cannaregio,45.44453,12.324953,Entire home/apt,220,2,0,,,3,57,0,
47557219,Luxury Apartment Palazzo Nani 3,383897191,Luxury Apartments,Isole,Cannaregio,45.4448,12.32529,Entire home/apt,195,2,0,,,3,57,0,
47557935,Luxury Apartment Palazzo Nani 2,383897191,Luxury Apartments,Isole,Cannaregio,45.4448,12.32529,Entire home/apt,195,2,0,,,3,57,0,
47596736,RESIDENCE CA'DEGLI ANTICHI GIARDINI APT CAMELIA C3,315821049,Massimo,Isole,Cannaregio,45.44796,12.32547,Entire home/apt,150,2,0,,,7,41,0,
47726393,"Venezia arancio, zona tranquilla adiacente parco!❤",1898311,Matteo,Terraferma,Bissuola,45.49594,12.25851,Private room,19,2,2,2021-10-31,0.68,4,143,2,
47728762,Ca' dell'Arciere - Studio Apartment,2989083,Andrea,Isole,San Marco,45.43362,12.3368,Entire home/apt,71,1,8,2021-10-10,8,8,32,8,
47729116,Ca' dell'Arciere - Superior Apartment,2989083,Andrea,Isole,San Marco,45.43337,12.33488,Entire home/apt,81,1,40,2021-12-02,5.48,8,37,40,
47729200,Ca' dell'Arciere - Deluxe Apartment,2989083,Andrea,Isole,San Marco,45.43363,12.33496,Entire home/apt,91,1,49,2021-10-22,7.17,8,32,49,
47730270,Ca' dell'Arciere - Penthouse Apartment,2989083,Andrea,Isole,San Marco,45.43398,12.33595,Entire home/apt,101,1,29,2021-10-14,4.24,8,41,29,
47740059,Beautiful Terrace in the heart of Venice,18566592,Lelie,Isole,Santa Croce,45.43985,12.33109,Private room,70,1,0,,,1,31,0,
47759656,"Venezia Family, zona tranquilla adiacente parco! ❤",1898311,Matteo,Terraferma,Bissuola,45.4972,12.25685,Private room,39,2,0,,,4,129,0,
47760070,"Venezia matrimoniale, 🎹 Piano Yamaha, Parco, Pace",1898311,Matteo,Terraferma,Bissuola,45.49718,12.2566,Private room,24,2,3,2021-03-21,0.31,4,297,3,
47775624,Ca'Pozzo inn-Residence Unit P6/P7,115621013,Nicola,Isole,Cannaregio,45.44433,12.32544,Private room,260,2,0,,,2,308,0,
47777574,Ca' Pozzo Inn-Residence Unit P8,115621013,Nicola,Isole,Cannaregio,45.44433,12.32544,Private room,115,2,0,,,2,308,0,
47816816,Romantic home for amateurs in the heart of Venice,118683310,Elisa Sara,Isole,Santa Croce,45.44038,12.32493,Entire home/apt,103,5,0,,,7,61,0,
47828051,DolceVita Apartments N. 481 Biennale,8176475,Eugenia,Isole,Castello,45.433605,12.349291,Entire home/apt,90,2,1,2021-06-27,0.18,38,186,1,M0 270 422959
47838575,UN JARDIN À VENISE,6596443,La Maison De Famille,Isole,Giudecca,45.42562,12.32419,Entire home/apt,190,3,2,2021-08-08,0.68,1,272,2,
47862364,Monolocale a San Marco,59909940,Silvia,Isole,San Marco,45.43596,12.33617,Entire home/apt,100,4,0,,,1,338,0,
47877311,Art Dreams Apartment Dimora di Casanova,235677768,Viola,Isole,Cannaregio,45.4435,12.32671,Entire home/apt,110,2,0,,,5,317,0,
47877737,Art Dreams Apartment Teatro Italia,235677768,Viola,Isole,Cannaregio,45.44538,12.32861,Entire home/apt,133,2,6,2021-11-08,6,5,348,6,
47918125,"Peoco flat: a  sunny nest, full of character",197478251,Marta,Isole,Cannaregio,45.44455,12.32992,Entire home/apt,59,3,29,2021-12-01,4.39,2,300,29,M02704210038
47971936,Appartamento TERRAZZA Cà San Marcuola M02704211950,12729974,Silvia Stella,Isole,Cannaregio,45.44408,12.33013,Entire home/apt,103,2,21,2021-11-21,4.41,1,352,21,
47990068,"Exclusive villa with terrace, garden+private dock",351661882,Evelina,Isole,Murano,45.455246,12.349521,Entire home/apt,236,2,6,2021-10-12,1.67,1,68,6,
48008824,APPARTAMENTO STELLA MARINA 6,21356512,Cristina,Isole,Giudecca,45.42821,12.3202,Entire home/apt,126,3,0,,,3,294,0,
48034773,ONE-BEDROOM APARTMENT,386460265,Ai Patrizi Di Venezia,Isole,San Marco,45.43458,12.33414,Entire home/apt,150,1,1,2021-09-07,0.33,4,363,1,
48035666,SUPERIOR APARTMENT,386460265,Ai Patrizi Di Venezia,Isole,San Marco,45.43645,12.33571,Entire home/apt,170,1,1,2021-10-03,0.47,4,364,1,
48035726,DELUXE APARTMENT,386460265,Ai Patrizi Di Venezia,Isole,San Marco,45.43422,12.33417,Entire home/apt,190,1,0,,,4,337,0,
48051246,Venice-BB-Venezia (hyperflat).  Romanticismo hyper,1560575,Alessandro,Isole,Santa Croce,45.439938,12.328459,Entire home/apt,190,2,2,2021-11-02,1.18,4,264,2,
48064566,Ca' Matilde,249563517,Barbara,Terraferma,Tessera,45.50037,12.32241,Entire home/apt,115,1,10,2021-10-10,2.05,1,174,10,
48073321,Comp(h)ost. Un invito ad una pausa e rigenerarsi ⏸,132406261,Franco,Isole,Lido,45.41153,12.36842,Private room,50,2,18,2021-09-11,2.93,1,173,18,M02704211834
48076545,Ca'Giulia-Large apt in the hearth of the old town,6019189,Federico,Isole,Cannaregio,45.444691,12.329082,Entire home/apt,120,3,8,2021-11-21,2.00,17,354,8,M0270425824
48088593,"Locanda Stravedo, camera con vista al piano terra",163282708,Michele,Isole,Pellestrina,45.28603,12.30383,Private room,125,2,1,2021-06-25,0.18,3,15,1,
48098257,"Locanda Stravedo, Family suite",163282708,Michele,Isole,San Pietro in Volta,45.31481,12.31451,Private room,135,2,0,,,3,15,0,
48120973,Un minuto da Piazza S.Marco 1 min to S.marco,10822379,Massimo,Isole,Castello,45.43706,12.34566,Entire home/apt,80,1,69,2021-06-18,6.99,1,196,69,
48129790,CA' BRUNILDA- Luxury Penthouse,50124048,Brunilda,Isole,Santa Croce,45.44103,12.32664,Entire home/apt,195,2,0,,,1,0,0,
48139816,Ground floor in Santa Margherita Center ac wi-fi,388246200,Sebastiano,Isole,Santa Croce,45.43571,12.32362,Entire home/apt,51,1,21,2021-11-07,3.52,6,281,21,
48164953,Cottage al Mare Martina🌺,388506718,Martina,Isole,Lido,45.40904,12.36836,Entire home/apt,170,3,1,2021-10-31,0.81,1,304,1,
48181848,Blu suite 1.,372090432,Xhafer,Isole,San Marco,45.4371,12.33715,Entire home/apt,1500,1,2,2021-09-12,0.21,8,180,2,
48183297,Blu suite 2.,372090432,Xhafer,Isole,Castello,45.43827,12.33913,Entire home/apt,1500,1,1,2021-02-28,0.11,8,179,1,
48195025,Classy apartment in top location,133064942,Canguro Properties,Isole,San Marco,45.43436,12.33351,Entire home/apt,70,1,0,,,4,0,0,
48195026,Luxury apartment with private gym,133064942,Canguro Properties,Isole,Cannaregio,45.44036,12.33495,Entire home/apt,71,1,0,,,4,365,0,
48203454,Luxury apartment with private gym,133064942,Canguro Properties,Isole,Cannaregio,45.44037,12.33493,Entire home/apt,71,61,0,,,4,365,0,
48204307,Ca del sol Wi-Fi,388246200,Sebastiano,Isole,San Polo,45.43948,12.33391,Entire home/apt,58,1,24,2021-11-07,3.93,6,356,24,
48205282,Apartment / Office in the heart of Venice,133064942,Canguro Properties,Isole,San Marco,45.43479,12.33044,Entire home/apt,16,1,0,,,4,365,0,
48210114,Red Lion 1,388965901,Diego,Terraferma,Favaro,45.50341,12.27486,Private room,69,1,0,,,5,35,0,
48218689,Camera Matrimoniale con bagno e vista Campo,3163071,Luca,Isole,Santa Croce,45.4417,12.33148,Private room,90,1,0,,,2,158,0,
48220006,Ca del Sol Wi-Fi,388246200,Sebastiano,Isole,San Polo,45.43926,12.33404,Entire home/apt,53,1,15,2021-11-27,2.81,6,332,15,
48220191,Ca’ Garibaldi ac wi-fi,388246200,Sebastiano,Isole,Castello,45.43241,12.35539,Entire home/apt,53,1,12,2021-07-05,2.13,6,329,12,
48220516,San Marco center AC,388246200,Sebastiano,Isole,Castello,45.43534,12.34227,Entire home/apt,67,1,16,2021-11-22,2.62,6,287,16,
48236866,Master Venice Canaletto Apartment,44990889,Anna,Isole,Santa Croce,45.44157,12.32655,Entire home/apt,106,1,21,2021-12-04,3.56,12,221,21,
48237955,Grassi loft with BALCONY,188283171,Thomas,Isole,San Marco,45.43287,12.32941,Entire home/apt,230,2,0,,,3,0,0,
48242593,Grassi private Suite with bathroom - SANITIZED,188283171,Thomas,Isole,San Marco,45.43303,12.32868,Entire home/apt,96,1,0,,,3,0,0,
48253597,Red Lion 2,388965901,Diego,Terraferma,Favaro,45.5013,12.27351,Private room,85,1,0,,,5,32,0,
48258018,"Venice NEW!! bright Vivaldi , elegance and light!",1974309,Anna,Isole,Santa Croce,45.43972,12.32979,Entire home/apt,120,3,15,2021-09-04,2.45,4,275,15,
48264504,LONG STAY biennale & S.MARK terrace FIBER INTERNET,220738219,Tim,Isole,Tronchetto,45.44,12.31597,Entire home/apt,200,30,0,,,2,316,0,
48274439,MASTER VENICE TINTORETTO APARTMENT,44990889,Anna,Isole,Santa Croce,45.44105,12.3245,Entire home/apt,126,1,2,2021-08-02,0.54,12,236,2,
48275358,FAMILY APARTMENT,386460265,Ai Patrizi Di Venezia,Isole,San Marco,45.43431,12.33433,Entire home/apt,220,1,0,,,4,338,0,
48291858,Casa Palladio Charme Suite,389749120,Matteo,Isole,Giudecca,45.42518,12.33811,Entire home/apt,115,3,2,2021-11-01,0.52,1,192,2,
48295232,DolceVita Apartments San Marco,8176475,Eugenia,Isole,San Marco,45.43337,12.32782,Entire home/apt,64,2,7,2021-08-01,1.89,38,348,7,M 0270 426020
48297353,DolceVita Apartments Castello,8176475,Eugenia,Isole,Castello,45.43759,12.34291,Entire home/apt,84,5,1,2021-06-06,0.16,38,355,1,M 0270 425763
48314393,The Giardini apartment,589656,Massimo,Isole,Castello,45.43209,12.35862,Entire home/apt,88,3,4,2021-09-11,0.81,1,343,4,
48325884,Red Lion 3,388965901,Diego,Terraferma,Favaro,45.50339,12.27483,Private room,69,1,1,2021-09-05,0.32,5,34,1,
48326905,Red Lion 4,388965901,Diego,Terraferma,Favaro,45.50194,12.27472,Private room,40,1,0,,,5,0,0,
48327554,Red Lion 5,388965901,Diego,Terraferma,Favaro,45.50316,12.27286,Private room,40,1,0,,,5,0,0,
48360135,Favoloso,372090432,Xhafer,Isole,Castello,45.43556,12.3451,Entire home/apt,1500,1,0,,,8,365,0,
48360228,Blusuite 4.,372090432,Xhafer,Isole,Castello,45.43653,12.34507,Entire home/apt,1200,1,0,,,8,363,0,
48360334,Blusuite 3.,372090432,Xhafer,Isole,Castello,45.43714,12.34403,Entire home/apt,1500,1,0,,,8,365,0,
48360534,Blusuite,372090432,Xhafer,Isole,Castello,45.43539,12.34504,Entire home/apt,1500,1,0,,,8,365,0,
48363527,Blusuite,372090432,Xhafer,Isole,Castello,45.4368,12.34357,Entire home/apt,1500,1,0,,,8,364,0,
48386322,Venice Aseo Canal Views,29918538,Sebastiano,Isole,Cannaregio,45.44259,12.32839,Entire home/apt,140,2,4,2021-10-13,1.40,7,348,4,
48409863,Ca' Lorenzo: Terrace with a View,119409649,Rachele,Isole,Castello,45.43784,12.34006,Entire home/apt,95,3,14,2021-08-07,3.09,2,315,14,M0270429705
48411167,Charmante maison al Redentore - location longue,1432919,Francesca,Isole,Giudecca,45.42508,12.33229,Entire home/apt,80,30,1,2021-07-09,0.20,1,0,1,
48413928,Appealing Double Or Twin Run Of House At Venezia,175128252,Team Gospodin,Isole,San Marco,45.43363,12.33388,Private room,1849,1,0,,,1,363,0,
48434707,Double Bedroom + breakfast Venice Alberoni Lido,416254643,Gerarsd Julien,Isole,Alberoni,45.34481,12.31719,Private room,35,3,3,2021-10-27,0.69,1,355,3,
48456554,Venice-Flat 75m² perfect for 2 couples (free Park),56592477,Daniela,Terraferma,San Lorenzo XXV Aprile,45.49939,12.2387,Entire home/apt,69,2,24,2021-08-16,3.48,1,358,24,
48478221,Ca' Raquel. View on Campo Santa Maria Formosa,119409649,Rachele,Isole,Castello,45.43792,12.340187,Entire home/apt,84,3,6,2021-11-07,1.59,2,307,6,M0270429706
48558818,L' incantevole paesaggio  della laguna di Murano,391787934,Cristiano,Isole,Murano,45.45985,12.35992,Entire home/apt,100,2,1,2021-08-03,0.24,1,221,1,
48565389,B&B Riva De Biasio - 5min dalla stazione,157677866,Francesco,Isole,Santa Croce,45.44055,12.32637,Private room,94,1,12,2021-11-26,1.94,4,337,12,
48567449,2 - NEAR ST MARK SQUARE WITH CANAL VIEW,10333185,Francesca,Isole,Castello,45.436157,12.339728,Entire home/apt,74,2,29,2021-10-24,5.34,5,244,29,
48590770,.,392012308,Mimmo,Isole,Cannaregio,45.43949,12.33992,Entire home/apt,300,1,0,,,1,179,0,
48596730,"VeniceTownhouse, Entire Renovated Palazzo",188940976,AdriaticHome,Isole,San Marco,45.43469,12.32803,Entire home/apt,375,5,0,,,1,341,0,IP0270426958
48620560,In the Heart of Venice's center,3298045,Paola,Isole,San Polo,45.43809,12.33305,Entire home/apt,80,3,22,2021-10-30,3.22,1,360,22,
48622376,luxury apartment in the city centre,392236333,Roberto,Terraferma,Piave 1860,45.49159,12.23503,Entire home/apt,120,1,23,2021-10-25,5.43,1,350,23,
48622480,Venetian Canal View,392096792,Maria,Isole,Castello,45.4373,12.34382,Entire home/apt,125,2,56,2021-11-26,7.92,1,303,56,M02704211797
48637335,LHost in Venice - Panoramic View,331970397,Caterina E Valeria,Isole,Cannaregio,45.44131,12.3222,Entire home/apt,200,1,41,2021-11-19,6.09,3,197,41,
48649784,LHost in Venice - The Big Dream,331970397,Caterina E Valeria,Isole,Santa Croce,45.44012,12.32227,Entire home/apt,450,1,0,,,3,129,0,
48654720,"Calle Marcello 5888 app.to 2 camere, 2 servizi",36767238,Guido,Isole,Cannaregio,45.43883,12.33841,Entire home/apt,100,2,1,2021-08-13,0.26,3,319,1,
48668050,San Luca - Fenice Apartments in Venice,32253239,Fenice Hotels,Isole,San Marco,45.43481,12.33498,Entire home/apt,108,1,14,2021-11-02,3.59,3,275,14,codice locazione M0270429320
48673242,"TOP RESIDENCE: free wi-fi, 10 minutes from Venice!",3736168,EasyRentals,Terraferma,Piave 1860,45.48483,12.24091,Entire home/apt,71,1,9,2021-11-01,1.53,27,347,9,
48706028,Venetian Loft (L.T M0270427078),5618111,Easy Suite Venezia,Isole,Castello,45.4346,12.35714,Entire home/apt,113,1,5,2021-11-08,2.59,60,171,5,
48727214,San Marco New Romantic (L.T M0270420561),5618111,Easy Suite Venezia,Isole,San Marco,45.43532,12.33956,Entire home/apt,102,1,21,2021-09-21,4.32,60,172,21,
48731134,The Golden Apartment in Venice,238482569,Piergiorgio,Isole,Cannaregio,45.44243,12.31965,Entire home/apt,106,1,16,2021-06-19,2.19,1,301,16,
48736144,Corte del Tintor 2105 with private Patio,268742426,Davide,Isole,Santa Croce,45.43968,12.33163,Entire home/apt,91,2,16,2021-11-15,2.33,11,344,16,
48753064,Canal Grande large Apartment Riva de Biasio,157677866,Francesco,Isole,Cannaregio,45.44199,12.32409,Entire home/apt,300,1,10,2021-08-08,1.46,4,295,10,
48767425,CASA CON TERRAZZA PRIVATA SUL CANALE......,48081958,Veronica,Isole,Castello,45.43234,12.3597,Entire home/apt,340,2,0,,,7,345,0,
48782930,Corte del Tintor 2103 Deluxe,268742426,Davide,Isole,Santa Croce,45.4412,12.33128,Entire home/apt,85,2,5,2021-11-07,2.59,11,342,5,
48795670,Elia 1141,105704488,Sara,Isole,Castello,45.43227,12.35543,Entire home/apt,99,2,0,,,4,52,0,
48795925,PREMIUM SUITE DOUBLE,182397277,Venice Terminal,Terraferma,Piave 1860,45.48503,12.24128,Entire home/apt,50,1,87,2021-09-23,18.25,4,364,87,
48796645,PREMIUM SUITE FAMILY,182397277,Venice Terminal,Terraferma,Piave 1860,45.48367,12.24152,Entire home/apt,65,1,19,2021-09-07,4.96,4,351,19,
48807494,B&B Riva de Biasio - luxury room sul Canal Grande,157677866,Francesco,Isole,Santa Croce,45.44053,12.32588,Private room,134,1,2,2021-09-17,2,4,315,2,
48808982,B&B Riva De Biasio - room with Canal Grande view,157677866,Francesco,Isole,Cannaregio,45.4428,12.32481,Private room,114,1,4,2021-10-23,0.55,4,330,4,
48843518,Venice CASA SOFOCLE 9 Posti Free Parking,393992478,Antonio,Terraferma,Bissuola,45.49192,12.26434,Entire home/apt,126,2,8,2021-08-20,1.69,1,70,8,
48854333,Private room in the city centre Venezia. San Marco,17669402,Daniela,Isole,San Marco,45.43517,12.33901,Private room,70,1,69,2021-12-03,9.45,3,348,69,
48863736,Home with Terrace - PLEASE READ THE DESCRIPTION,373329588,Rosa,Isole,Santa Croce,45.4418,12.32779,Entire home/apt,93,2,38,2021-11-17,5.04,1,334,38,
48864293,LN luxe apartments Venice Canal view Dependance,109833643,Nico,Isole,Castello,45.43494,12.34559,Entire home/apt,45,1,32,2021-10-23,6.44,2,337,32,M0270429121
48896515,Authentic experience in a stylish historic flat,394385966,Chiara,Isole,Cannaregio,45.44046,12.33582,Entire home/apt,109,3,2,2021-11-02,1.54,1,45,2,
48914874,"La Serenissima Dimora ""Redentore 870""",394532635,Alessio,Isole,Giudecca,45.42541,12.33209,Entire home/apt,131,2,11,2021-09-13,1.56,1,323,11,
48931222,Soggiorno veneziano,21999174,Gianna,Terraferma,Carpenedo,45.49984,12.2466,Entire home/apt,120,7,0,,,4,362,0,
48933489,Appartamento Santo Stefano,338964464,Valentina,Isole,San Marco,45.43317,12.33016,Entire home/apt,622,3,0,,,1,92,0,
48946643,San Marco Elegant,303642748,Barbara,Isole,San Marco,45.43422,12.33725,Entire home/apt,139,2,47,2021-09-15,6.62,8,321,47,
48949721,G2ST.MARK’S SQ. 5MINS WALK,10989537,Monica,Isole,San Marco,45.43198,12.33272,Entire home/apt,89,3,20,2021-10-21,3.14,7,288,20,
48951254,Top floor apartment with view over the roofs,303642748,Barbara,Isole,San Marco,45.43504,12.33818,Entire home/apt,95,2,37,2021-11-06,5.05,8,331,37,
49035013,Cavalieri Camera grande con terazza piu Wifi A.C,133734430,Francesco & Natali,Terraferma,Piave 1860,45.48752,12.23164,Private room,40,30,0,,,4,249,0,
49050597,Apostoli Palace,395587890,Junior Hotel,Isole,Cannaregio,45.44074,12.3384,Private room,120,2,1,2021-10-01,0.45,1,123,1,
49057661,Ca delle Corti - mini suite n.0- vicina Biennale,24618095,Stefania,Isole,San Marco,45.43616186393092,12.338098379875548,Private room,50,2,32,2021-11-08,4.85,3,340,32,M0270428185
49072578,Casa Anna - elegance - brightness - canal view,6019189,Federico,Isole,Santa Croce,45.44086,12.32574,Entire home/apt,149,3,22,2021-11-07,4.85,17,342,22,M02704211836
49095593,Chandeliers Apartment San Stae,28072844,Alvise,Isole,Santa Croce,45.44193,12.32977,Entire home/apt,165,1,17,2021-10-20,2.67,1,342,17,M0270420316
49101518,Lovely San Stae,396026837,Luna,Isole,Santa Croce,45.44074,12.33029,Entire home/apt,102,2,23,2021-09-13,3.40,1,82,23,IP0270427007
49119193,Venezia center Ca' Corte Paludo WI-FI FIBRE,15112827,Marco,Isole,Castello,45.44007,12.34192,Entire home/apt,119,3,0,,,10,341,0,
49121074,Hotel Mercurio - Double Standard Room,394661668,Hotel Mercurio,Isole,San Marco,45.43314,12.33424,Private room,64,1,0,,,7,263,0,
49121682,Hotel Mercurio - Double Classic,394661668,Hotel Mercurio,Isole,San Marco,45.43333,12.33389,Private room,160,1,0,,,7,0,0,
49173211,Behind in suite on the Canalside for two One Night,343754246,Francesco,Isole,Santa Croce,45.44016,12.3231,Entire home/apt,79,1,3,2021-11-28,0.45,9,85,3,
49173459,"GOT TIME artists' alcove, cool, air cond, 2pax",17534457,Merlin,Isole,Santa Croce,45.43922,12.32738,Entire home/apt,221,3,2,2021-11-20,1.05,28,337,2,M02704211792
49173470,"MOOR'S TERRACE San Marco, rooftop for couples",153954052,Annalisa,Isole,San Marco,45.435795,12.340013,Entire home/apt,279,3,2,2021-10-25,0.86,10,345,2,M0270421032
49182687,"Little Dream, Lido of Venice",396725339,Alessandra,Isole,Lido,45.41083,12.36446,Entire home/apt,250,3,8,2021-06-03,1.17,1,161,8,ip0270422923
49189358,SANT'ANGELO VIEW,396768433,Olimpia,Isole,San Marco,45.43547,12.33327,Entire home/apt,103,3,24,2021-11-15,5.18,1,361,24,
49204129,Hotel Mercurio - Double Economy,394661668,Hotel Mercurio,Isole,San Marco,45.43361,12.33377,Private room,54,1,1,2021-09-18,0.37,7,34,1,
49204312,Hotel Mercurio - Double Comfort,394661668,Hotel Mercurio,Isole,San Marco,45.43522,12.33509,Private room,180,1,0,,,7,0,0,
49204397,Hotel Mercurio - Double Superior Canal View,394661668,Hotel Mercurio,Isole,San Marco,45.43512,12.33348,Private room,200,1,0,,,7,0,0,
49204468,Hotel Mercurio - Suite Canal View,394661668,Hotel Mercurio,Isole,San Marco,45.43515,12.3341,Private room,220,1,0,,,7,0,0,
49204965,Hotel Mercurio - Single Standard,394661668,Hotel Mercurio,Isole,San Marco,45.43455,12.33341,Private room,80,1,0,,,7,0,0,
49217926,"Biennale, quiet and comfy first floor",303642748,Barbara,Isole,Castello,45.43095,12.35393,Entire home/apt,111,2,15,2021-07-03,1.98,8,345,15,
49265200,Camera matrimoniale @ Ca' Del Tentor Venezia,393844245,Flavia,Isole,Santa Croce,45.43994,12.32999,Private room,70,1,0,,,1,256,0,
49267144,Stanza Luminosa con vista Canal Grande,189900693,Chicca,Isole,San Polo,45.43852,12.33339,Private room,42,7,0,,,4,280,0,
49281672,TOP LOCATION CENTER - just 1 min to Rialto,14156303,Massimiliano,Isole,Santa Croce,45.44098,12.33139,Private room,50,2,28,2021-08-31,4.40,1,361,28,
49316178,Luxury apartment at Biennale Gardens in Venice,24706907,Carmen,Isole,Castello,45.432308,12.354324,Entire home/apt,569,3,1,2021-11-01,0.86,4,359,1,
49333071,LUXURY APARTMENT - 5 MIN. FROM THE RIALTO BRIDGE,3707644,Azzolina,Isole,San Polo,45.43752,12.33168,Entire home/apt,300,2,1,2021-11-01,0.86,1,365,1,
49354386,Ca' Celestina,201975483,Alessandro,Isole,Santa Croce,45.43962,12.32728,Entire home/apt,80,2,29,2021-10-07,5.76,2,161,29,
49360706,TERRACE 3BDR 2BATH TOP loc S.Marc/Biennale,92120331,Snh,Isole,Castello,45.43441,12.34549,Entire home/apt,166,7,25,2021-11-09,4.60,4,332,25,
49363330,New apartment in the heart of venice for 3,73934712,Tour Apartments,Isole,Castello,45.43357,12.34759,Entire home/apt,80,2,17,2021-10-17,2.77,16,355,17,
49376671,"Cozy Attico dei Furlani up 4 persons, WIFI and A/C",13012838,Paola,Isole,Castello,45.43503,12.3471,Entire home/apt,51,2,7,2021-09-11,1.01,4,354,7,
49385229,San Marco Baretteri Suite New,31922692,Iryna,Isole,San Marco,45.435883,12.337683,Entire home/apt,175,2,11,2021-10-03,2.06,7,160,11,M0270427582
49395443,Santo Stefano Balcony,15005402,Veronica,Isole,San Marco,45.43466,12.33092,Entire home/apt,120,3,11,2021-08-30,2.14,6,44,11,
49409960,BELLO MINI APPARTAMENTO A DUE PASSI DA VENEZIA,208736014,Lucio,Terraferma,Piave 1860,45.48746,12.24154,Entire home/apt,70,2,1,2021-05-16,0.15,1,33,1,
49415345,NEAR ST MARK SQUARE WITH TERRACE AND CANAL VIEW,10333185,Francesca,Isole,Castello,45.43619,12.33961,Entire home/apt,109,3,22,2021-11-13,4.68,5,261,22,
49439527,7 windows on Venice PLUS - SANITIZED,144924176,Elde,Isole,Cannaregio,45.44484,12.33359,Entire home/apt,150,1,0,,,2,0,0,
49454621,La Boheme (L.T. M02704210660),5618111,Easy Suite Venezia,Isole,Castello,45.43218,12.35439,Entire home/apt,79,1,11,2021-11-22,3.27,60,132,11,
49454745,"RESIDENZA CONTARINA, free Wi-Fi near San Marco",3736168,EasyRentals,Isole,Castello,45.43378,12.35295,Entire home/apt,89,1,6,2021-10-03,1.41,27,187,6,
49455512,Ca' Nova (L.T. M0270423647),5618111,Easy Suite Venezia,Isole,Dorsoduro,45.4331,12.32711,Entire home/apt,125,1,21,2021-11-21,3.17,60,148,21,
49462120,"Über den Dächern von Venedig,  Wohnung mit Balkon",215414368,Jasmin,Isole,Castello,45.43332,12.3486,Entire home/apt,84,3,12,2021-11-01,1.80,1,168,12,
49472103,Sognare a Venezia Apartment,399003259,Simone,Isole,Santa Croce,45.44198,12.32577,Entire home/apt,210,2,0,,,3,338,0,
49473576,Sognare a Venezia Room Int. 4,399003259,Simone,Isole,Cannaregio,45.44311,12.32597,Entire home/apt,120,2,0,,,3,336,0,
49473870,Sognare a Venezia Room Int. 3,399003259,Simone,Isole,Cannaregio,45.44365,12.32423,Entire home/apt,88,2,0,,,3,322,0,
49475595,Appartamento Calle Angelo,13027859,Diego,Isole,Cannaregio,45.444,12.32784,Entire home/apt,58,2,25,2021-09-15,3.55,2,306,25,
49477879,appartamento Di&Bi  4 posti letto+spiaggia,277518017,Sofia,Isole,Lido,45.42039,12.37679,Entire home/apt,64,1,11,2021-08-01,2.08,1,179,11,
49479499,Ca' Canciani (L.T M02704210629),5618111,Easy Suite Venezia,Isole,Cannaregio,45.44105,12.33867,Entire home/apt,173,1,17,2021-11-14,3.00,60,158,17,
49491664,Ca Manuela Venice,2847482,Rita,Isole,Castello,45.43495,12.34173,Entire home/apt,150,2,27,2021-11-24,5.36,3,278,27,
